class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Attack,0.5333698987960815,0.3475036919116974,-0.4192887842655182,0.9998779296875,0.5446133017539978,0.3322683572769165,-0.39078477025032043,0.9997097849845886,0.5507341027259827,0.33296939730644226,-0.39120230078697205,0.9996599555015564,0.55534827709198,0.3338659405708313,-0.39121493697166443,0.9997126460075378,0.5281840562820435,0.330610066652298,-0.39365673065185547,0.9997836351394653,0.5233688950538635,0.3303771913051605,-0.39411821961402893,0.9998195171356201,0.5181021690368652,0.3298743963241577,-0.39450162649154663,0.9998395442962646,0.5653035044670105,0.34434282779693604,-0.22474965453147888,0.9997662305831909,0.5110090970993042,0.33749234676361084,-0.23754672706127167,0.999559760093689,0.5416994690895081,0.3685784339904785,-0.35365045070648193,0.9997503757476807,0.5255767703056335,0.3651614487171173,-0.3596499264240265,0.999742329120636,0.6041573286056519,0.4634084105491638,-0.1104261726140976,0.9997992515563965,0.46550971269607544,0.44942283630371094,-0.15951327979564667,0.9994852542877197,0.6093237400054932,0.600473165512085,-0.05252151936292648,0.9214411377906799,0.45400500297546387,0.6049222350120544,-0.20076069235801697,0.9496575593948364,0.6040435433387756,0.734862744808197,-0.19820548593997955,0.9005028009414673,0.4616420865058899,0.7311108708381653,-0.3883937895298004,0.9084248542785645,0.6033894419670105,0.7794656157493591,-0.24236449599266052,0.8880710005760193,0.45643091201782227,0.7747570276260376,-0.4577926695346832,0.8783718943595886,0.5925553441047668,0.7765375375747681,-0.2932100296020508,0.8952963352203369,0.47522109746932983,0.7719442248344421,-0.489398717880249,0.882260799407959,0.5890783667564392,0.7604191303253174,-0.22043244540691376,0.886928915977478,0.4857877790927887,0.7571303248405457,-0.41075223684310913,0.8625819087028503,0.5545883178710938,0.7430868744850159,0.039836473762989044,0.9987436532974243,0.4774506986141205,0.7318532466888428,-0.04013364389538765,0.9984154105186462,0.5496196150779724,0.9456703066825867,0.06075163930654526,0.6476131081581116,0.4741274416446686,0.945101797580719,0.02504057064652443,0.5620083212852478,0.5609396696090698,1.129191279411316,0.35051554441452026,0.2487574964761734,0.48013821244239807,1.0985196828842163,0.33410751819610596,0.23707705736160278,0.5630195140838623,1.1521929502487183,0.3714636564254761,0.11130641400814056,0.4851267337799072,1.1236406564712524,0.35935038328170776,0.11643347144126892,0.5564492344856262,1.1858725547790527,0.23698394000530243,0.1777837723493576,0.48063889145851135,1.1563950777053833,0.23447489738464355,0.14853531122207642
Attack,0.5377453565597534,0.3452156186103821,-0.38920873403549194,0.9998852014541626,0.5476981997489929,0.33030879497528076,-0.36112552881240845,0.9997268319129944,0.5541270971298218,0.3310711979866028,-0.36156368255615234,0.9996815919876099,0.5591479539871216,0.33184078335762024,-0.36157533526420593,0.9997318387031555,0.5309406518936157,0.32888713479042053,-0.3622951805591583,0.9997945427894592,0.5265414714813232,0.32878702878952026,-0.36273515224456787,0.9998270273208618,0.5220395922660828,0.32833755016326904,-0.363084614276886,0.9998455047607422,0.5689961314201355,0.34193769097328186,-0.198370561003685,0.9997837543487549,0.5164462327957153,0.3362160623073578,-0.2067929208278656,0.9995749592781067,0.5463658571243286,0.36545905470848083,-0.3249123692512512,0.9997703433036804,0.5299725532531738,0.3633776605129242,-0.328965961933136,0.9997599720954895,0.608377993106842,0.46336549520492554,-0.10743924230337143,0.9998170137405396,0.46822601556777954,0.450685054063797,-0.09567081928253174,0.9995061159133911,0.6160174608230591,0.6024710536003113,-0.052286338061094284,0.9288381338119507,0.4403377175331116,0.5878908634185791,-0.1273956596851349,0.9474875926971436,0.609966516494751,0.7375306487083435,-0.18507727980613708,0.9099677801132202,0.374094694852829,0.6727873086929321,-0.3393193781375885,0.9060555696487427,0.6105877757072449,0.7808204889297485,-0.22548815608024597,0.8982757329940796,0.3662355840206146,0.7066321969032288,-0.3962336778640747,0.8733641505241394,0.5988963842391968,0.7793819308280945,-0.27287253737449646,0.9049099683761597,0.3660600781440735,0.7018452286720276,-0.4387954771518707,0.8787243962287903,0.5941278338432312,0.7644479870796204,-0.20554372668266296,0.8970659375190735,0.37182551622390747,0.6887152194976807,-0.36394742131233215,0.8605325222015381,0.5569473505020142,0.7417653799057007,0.007567209657281637,0.9988297820091248,0.47869056463241577,0.7317382097244263,-0.007865477353334427,0.9985025525093079,0.552822470664978,0.9471805095672607,0.00025277366512455046,0.6724104285240173,0.46870627999305725,0.9432123303413391,0.016509229317307472,0.5809258818626404,0.550459623336792,1.1273517608642578,0.28404468297958374,0.2739414870738983,0.47769349813461304,1.0596234798431396,0.3467019200325012,0.24166981875896454,0.5509864091873169,1.149626612663269,0.30549356341362,0.11711627244949341,0.47694945335388184,1.1146117448806763,0.37570324540138245,0.11834520101547241,0.5323957800865173,1.1856383085250854,0.16955189406871796,0.19473403692245483,0.46123141050338745,1.155950665473938,0.26885658502578735,0.1518707126379013
Attack,0.5345646739006042,0.34580400586128235,-0.3770042359828949,0.9998948574066162,0.5440961122512817,0.33085897564888,-0.35192838311195374,0.9997490644454956,0.550277829170227,0.3314964175224304,-0.35237136483192444,0.9997085332870483,0.5553377866744995,0.33210694789886475,-0.35235682129859924,0.9997547268867493,0.5275758504867554,0.3294934630393982,-0.34836024045944214,0.9998100399971008,0.5231837034225464,0.3293972611427307,-0.3487810492515564,0.9998396039009094,0.518787145614624,0.32892927527427673,-0.34911486506462097,0.9998565316200256,0.5643891096115112,0.34183529019355774,-0.2043924331665039,0.999802827835083,0.5140403509140015,0.33635303378105164,-0.18207088112831116,0.9996035099029541,0.5429917573928833,0.3660190999507904,-0.31678903102874756,0.9997901916503906,0.5264568328857422,0.3638046085834503,-0.3159729838371277,0.999778151512146,0.6052035689353943,0.4622317850589752,-0.13423869013786316,0.999830424785614,0.4664270281791687,0.4512466490268707,-0.033891696482896805,0.9995128512382507,0.6123868227005005,0.6025857329368591,-0.07837283611297607,0.9351827502250671,0.3849852383136749,0.5437198281288147,-0.04798991605639458,0.949938952922821,0.6093222498893738,0.7370271682739258,-0.18679200112819672,0.9179055690765381,0.3079729378223419,0.4728841483592987,-0.2543236017227173,0.9139968156814575,0.6093417406082153,0.7802323698997498,-0.22433669865131378,0.9060222506523132,0.2792927622795105,0.4641193747520447,-0.30616921186447144,0.8833468556404114,0.5969103574752808,0.7785709500312805,-0.2693866491317749,0.9122580289840698,0.28424346446990967,0.44741782546043396,-0.3402240574359894,0.88852459192276,0.5927779078483582,0.7637866735458374,-0.2058635652065277,0.904446005821228,0.2966340184211731,0.4524320363998413,-0.27707594633102417,0.8718218207359314,0.5588003396987915,0.7412106394767761,-0.024335414171218872,0.9988203048706055,0.4801490306854248,0.7311177849769592,0.024075619876384735,0.9984853267669678,0.5541529655456543,0.9452751278877258,-0.030625009909272194,0.6840856075286865,0.4608519971370697,0.9364451766014099,0.1006273403763771,0.5802522301673889,0.5514400601387024,1.1209348440170288,0.2722225785255432,0.27146467566490173,0.4694552421569824,1.0328539609909058,0.4229569435119629,0.23588566482067108,0.5531069040298462,1.1385289430618286,0.29830580949783325,0.11652626842260361,0.46565181016921997,1.1070787906646729,0.45127588510513306,0.11923345178365707,0.5272680521011353,1.1725987195968628,0.1675947904586792,0.19353362917900085,0.4371402859687805,1.1345678567886353,0.34696322679519653,0.1496962308883667
Attack,0.5248841047286987,0.3562130928039551,-0.3727903962135315,0.9999043941497803,0.5343912839889526,0.339354008436203,-0.35133662819862366,0.9997715353965759,0.5412062406539917,0.34020885825157166,-0.3517579138278961,0.9997352957725525,0.5460284948348999,0.34102556109428406,-0.3518337607383728,0.9997771978378296,0.5176185369491577,0.3395482897758484,-0.33341026306152344,0.9998262524604797,0.5138689279556274,0.33912235498428345,-0.33378544449806213,0.9998531937599182,0.5095336437225342,0.3383965492248535,-0.334094375371933,0.9998682141304016,0.5549567341804504,0.35133886337280273,-0.1912091076374054,0.9998214244842529,0.5055768489837646,0.34504255652427673,-0.151722714304924,0.9996367692947388,0.535537838935852,0.3751470744609833,-0.3134082853794098,0.9998085498809814,0.5152119398117065,0.37295615673065186,-0.29954928159713745,0.9997957348823547,0.5919458866119385,0.4649714529514313,-0.11502407491207123,0.9998404383659363,0.45806998014450073,0.4527868628501892,-0.01852259784936905,0.9995105266571045,0.6081254482269287,0.6035909056663513,-0.07312148064374924,0.9400204420089722,0.3556445240974426,0.4601551592350006,-0.0837683230638504,0.9530891180038452,0.6032889485359192,0.7387643456459045,-0.0788305401802063,0.9247422218322754,0.3248920440673828,0.33448779582977295,-0.2965911626815796,0.9221858382225037,0.6015589237213135,0.7806708812713623,-0.10219492763280869,0.9133781790733337,0.31326061487197876,0.30813461542129517,-0.3542056977748871,0.8943368792533875,0.5875545144081116,0.7784940600395203,-0.14236697554588318,0.919270396232605,0.32249635457992554,0.3007134199142456,-0.36363983154296875,0.8990232348442078,0.5838287472724915,0.7645007371902466,-0.09351786971092224,0.911672830581665,0.3297775089740753,0.3105488419532776,-0.31029045581817627,0.8838939070701599,0.5537527799606323,0.7419206500053406,-0.030744392424821854,0.9987050890922546,0.4765748381614685,0.7325247526168823,0.030502501875162125,0.9983600378036499,0.5510580539703369,0.9440916776657104,-0.04915831610560417,0.6924269199371338,0.4603439271450043,0.9311420321464539,0.10344649851322174,0.5718908905982971,0.5476692914962769,1.118892788887024,0.2314089834690094,0.28845512866973877,0.46962207555770874,1.03035569190979,0.43879470229148865,0.2368735671043396,0.5525676012039185,1.135657548904419,0.2532440423965454,0.127674400806427,0.4721362590789795,1.0468266010284424,0.46846404671669006,0.12697352468967438,0.5175406336784363,1.166935682296753,0.11403943598270416,0.21049253642559052,0.44340044260025024,1.1257891654968262,0.3639320731163025,0.15302513539791107
Attack,0.5193889737129211,0.3604714274406433,-0.3585799038410187,0.9999127984046936,0.5291365385055542,0.3431481420993805,-0.3346448540687561,0.9997913837432861,0.5359340310096741,0.34412717819213867,-0.3350714147090912,0.9997590184211731,0.5409083366394043,0.3452011048793793,-0.33506327867507935,0.9997971653938293,0.5127972960472107,0.34375154972076416,-0.31934159994125366,0.9998403191566467,0.5087627172470093,0.34331899881362915,-0.3197172284126282,0.9998648166656494,0.5052744746208191,0.3424588143825531,-0.3200230002403259,0.9998781085014343,0.5492873191833496,0.35513418912887573,-0.1855778843164444,0.9998379945755005,0.5016472935676575,0.3489444851875305,-0.14004187285900116,0.9996647834777832,0.5308138728141785,0.37901392579078674,-0.30099254846572876,0.9998247027397156,0.5097934007644653,0.3767065107822418,-0.2865135967731476,0.9998108148574829,0.5859469175338745,0.4663788974285126,-0.10597052425146103,0.9998498558998108,0.45444002747535706,0.45387163758277893,-0.01331211905926466,0.9994997978210449,0.6050674319267273,0.6042408347129822,-0.04543527215719223,0.9444838166236877,0.35234662890434265,0.451067179441452,-0.09301390498876572,0.9557871222496033,0.5994729399681091,0.7397676706314087,-0.06110135465860367,0.931070864200592,0.3254919648170471,0.3271077275276184,-0.3099813163280487,0.9294317364692688,0.5971628427505493,0.7809403538703918,-0.08392813801765442,0.9201804399490356,0.31602707505226135,0.3021495044231415,-0.36857667565345764,0.9039972424507141,0.5828465223312378,0.7784340977668762,-0.12356610596179962,0.9257301092147827,0.32583147287368774,0.2940974831581116,-0.373711496591568,0.9082403182983398,0.5794191360473633,0.7649039626121521,-0.07552886754274368,0.9183544516563416,0.33253443241119385,0.3028537333011627,-0.32206961512565613,0.8944826126098633,0.5512123703956604,0.7415481805801392,-0.030512791126966476,0.9985889792442322,0.47460466623306274,0.7327592968940735,0.030277598649263382,0.9982203841209412,0.5499976277351379,0.9436434507369995,-0.0436917245388031,0.6974838376045227,0.4604930877685547,0.9295952320098877,0.09017136693000793,0.563808798789978,0.5470507740974426,1.1125038862228394,0.23776821792125702,0.2977716326713562,0.4699593484401703,1.0292810201644897,0.41760262846946716,0.23595395684242249,0.5529773235321045,1.130267858505249,0.2591590881347656,0.13414068520069122,0.4763158857822418,1.040055513381958,0.44663888216018677,0.13227850198745728,0.51594078540802,1.1592495441436768,0.12365337461233139,0.21985766291618347,0.4466094374656677,1.1206508874893188,0.3450275957584381,0.15457811951637268
Attack,0.5092957615852356,0.3732185363769531,-0.28883856534957886,0.9999145865440369,0.5183128714561462,0.3597746193408966,-0.2572849690914154,0.9997944831848145,0.5233334898948669,0.3612137734889984,-0.2576875686645508,0.99976646900177,0.5284208655357361,0.36281439661979675,-0.25766533613204956,0.9998049736022949,0.502743661403656,0.3575616478919983,-0.2571616768836975,0.9998346567153931,0.49728307127952576,0.35712191462516785,-0.2575174570083618,0.999858021736145,0.4927147924900055,0.35661306977272034,-0.25780972838401794,0.999868631362915,0.532657265663147,0.370163232088089,-0.1012597307562828,0.9998462796211243,0.4862733781337738,0.3626670241355896,-0.10188663005828857,0.9996394515037537,0.5172595977783203,0.3908873200416565,-0.22830574214458466,0.9998252391815186,0.5000991821289062,0.39039814472198486,-0.2305637151002884,0.9997995495796204,0.5633514523506165,0.47518083453178406,-0.032077547162771225,0.9998531341552734,0.4376290738582611,0.46430671215057373,-0.02069716714322567,0.9994019865989685,0.5794081687927246,0.6111553907394409,0.02846524491906166,0.9486322402954102,0.34300756454467773,0.44254276156425476,-0.17793413996696472,0.9588171243667603,0.5696581602096558,0.741023600101471,-0.03757521137595177,0.9373679161071777,0.3468192219734192,0.32000449299812317,-0.4260716438293457,0.9360072612762451,0.5729776620864868,0.7818698883056641,-0.061511486768722534,0.9273587465286255,0.34385573863983154,0.29269644618034363,-0.49476760625839233,0.9126848578453064,0.5576290488243103,0.7793176174163818,-0.09807588905096054,0.9324829578399658,0.35302287340164185,0.29171231389045715,-0.48193836212158203,0.9164616465568542,0.5526564121246338,0.7662951946258545,-0.05174733325839043,0.9256165623664856,0.35761958360671997,0.3030770719051361,-0.43187084794044495,0.9039188027381897,0.5370481610298157,0.7422918081283569,-0.016676653176546097,0.9983075857162476,0.46349796652793884,0.740251362323761,0.01646406576037407,0.9978250861167908,0.5417035222053528,0.9412631392478943,-0.033506400883197784,0.6893208026885986,0.4607998728752136,0.9301677942276001,0.025845464318990707,0.5526149868965149,0.5435341000556946,1.106608510017395,0.26393765211105347,0.29473036527633667,0.4749085307121277,1.0326292514801025,0.3374861478805542,0.22993482649326324,0.5484069585800171,1.1261827945709229,0.2864271402359009,0.1345234215259552,0.4836353659629822,1.0779385566711426,0.3654429316520691,0.13125470280647278,0.5194513201713562,1.1525408029556274,0.16740520298480988,0.216025710105896,0.46008723974227905,1.1225242614746094,0.2776103615760803,0.1495671421289444
Attack,0.503883957862854,0.37746864557266235,-0.2696652412414551,0.9999150633811951,0.5105788111686707,0.36492758989334106,-0.23563241958618164,0.9997951984405518,0.5148048400878906,0.3663709759712219,-0.23604032397270203,0.9997705817222595,0.5190263986587524,0.36777496337890625,-0.2360110580921173,0.9998090267181396,0.49546822905540466,0.3617701530456543,-0.24342989921569824,0.9998292922973633,0.49134698510169983,0.36126673221588135,-0.2437882423400879,0.99985271692276,0.4859484136104584,0.36087003350257874,-0.2440778911113739,0.9998612403869629,0.519157886505127,0.3727926015853882,-0.0705232173204422,0.9998507499694824,0.476237952709198,0.36721232533454895,-0.10456635802984238,0.999615490436554,0.5081308484077454,0.39435118436813354,-0.205756276845932,0.9998217821121216,0.492532342672348,0.3936137855052948,-0.21808664500713348,0.999785840511322,0.5512136816978455,0.4774484634399414,0.010899526998400688,0.9998536109924316,0.4244527816772461,0.46775758266448975,-0.03433452919125557,0.9993340373039246,0.5629591345787048,0.6095327734947205,0.07228442281484604,0.9504310488700867,0.3418736457824707,0.4580518305301666,-0.23037223517894745,0.9613330364227295,0.5558801889419556,0.7263484597206116,-0.02364354208111763,0.9422010183334351,0.34142011404037476,0.35966137051582336,-0.5036565065383911,0.9418101906776428,0.5578465461730957,0.765252411365509,-0.04799143597483635,0.93282151222229,0.34526094794273376,0.3333560526371002,-0.5779282450675964,0.9203407168388367,0.5468062162399292,0.7616447806358337,-0.08716154843568802,0.9377253651618958,0.3535792827606201,0.3309304416179657,-0.5675475001335144,0.92371666431427,0.5422608852386475,0.7489291429519653,-0.039878614246845245,0.9310945868492126,0.354367733001709,0.34194210171699524,-0.5101737976074219,0.9120607376098633,0.5258921384811401,0.7354806661605835,0.007280188146978617,0.9981474876403809,0.4538798928260803,0.7395744919776917,-0.007481780834496021,0.9975649118423462,0.5384727716445923,0.9275760054588318,-0.015669777989387512,0.69856858253479,0.4592570662498474,0.9220005869865417,0.007158083375543356,0.5532169938087463,0.5398105382919312,1.0889428853988647,0.2517626881599426,0.3063393831253052,0.4750214219093323,1.0187344551086426,0.33740052580833435,0.2270820289850235,0.5420579314231873,1.1118141412734985,0.27029934525489807,0.13998523354530334,0.4833785593509674,1.0250147581100464,0.36559075117111206,0.1300102174282074,0.5222237706184387,1.133992075920105,0.15886440873146057,0.22181475162506104,0.46126264333724976,1.1069005727767944,0.27704042196273804,0.14596590399742126
Attack,0.49888381361961365,0.3812672197818756,-0.23459403216838837,0.9999143481254578,0.5025204420089722,0.3672245442867279,-0.1995914876461029,0.9997978210449219,0.5064870715141296,0.3678221106529236,-0.2000216543674469,0.9997739195823669,0.5097793936729431,0.36867427825927734,-0.19996845722198486,0.999810516834259,0.49052730202674866,0.36514005064964294,-0.21407172083854675,0.9998286962509155,0.48482972383499146,0.3649664521217346,-0.21440887451171875,0.9998531341552734,0.4807897210121155,0.3651662766933441,-0.21469607949256897,0.9998579621315002,0.509219765663147,0.37352216243743896,-0.03318699449300766,0.9998533725738525,0.46965837478637695,0.37117618322372437,-0.10023132711648941,0.9996005296707153,0.5028859376907349,0.3962995409965515,-0.17121288180351257,0.9998135566711426,0.48874911665916443,0.39661625027656555,-0.19311562180519104,0.9997639656066895,0.539777398109436,0.4773387312889099,0.04062430560588837,0.9998502731323242,0.4279731214046478,0.4676976203918457,-0.07415830343961716,0.9992520213127136,0.5454474687576294,0.6033428311347961,0.08854062855243683,0.9514790177345276,0.3884682357311249,0.46302053332328796,-0.4070515036582947,0.9558433294296265,0.5505272150039673,0.7107038497924805,-0.007013749331235886,0.9452780485153198,0.3453768193721771,0.3967525362968445,-0.8318424224853516,0.9447140097618103,0.5525902509689331,0.7452585101127625,-0.027776729315519333,0.9356380701065063,0.33883339166641235,0.37833327054977417,-0.9330922365188599,0.9251415133476257,0.5466127991676331,0.7439199090003967,-0.07762802392244339,0.9408536553382874,0.33895349502563477,0.37242937088012695,-0.929643988609314,0.9284645915031433,0.5417872667312622,0.7322515249252319,-0.028733626008033752,0.9342700242996216,0.34412437677383423,0.38112515211105347,-0.8465410470962524,0.9164987802505493,0.5142446756362915,0.7137764096260071,0.03719191998243332,0.9982027411460876,0.4488045573234558,0.7172295451164246,-0.03725888207554817,0.9975743293762207,0.5283274054527283,0.8952346444129944,-0.0019317107507959008,0.7146235704421997,0.45708197355270386,0.8931673765182495,-0.083814837038517,0.5561503767967224,0.5311723947525024,1.0728529691696167,0.15057063102722168,0.34117165207862854,0.4750096797943115,1.0105496644973755,0.13066120445728302,0.2465875744819641,0.5292308926582336,1.0980006456375122,0.15430733561515808,0.16242942214012146,0.48308858275413513,1.0146373510360718,0.14456382393836975,0.13782158493995667,0.523715615272522,1.1206436157226562,-0.00420402130112052,0.25636231899261475,0.4669642448425293,1.0981580018997192,-0.00022252986673265696,0.1631019413471222
Attack,0.49500441551208496,0.38160282373428345,-0.3388735353946686,0.9998615384101868,0.49808821082115173,0.3689783811569214,-0.30786165595054626,0.9997045397758484,0.5019593238830566,0.3694012761116028,-0.3082387149333954,0.9996602535247803,0.5051076412200928,0.3698755204677582,-0.3081720173358917,0.9996994137763977,0.48657751083374023,0.367083340883255,-0.3290872275829315,0.9997795224189758,0.4802779257297516,0.36689573526382446,-0.3295658230781555,0.9998213648796082,0.47612324357032776,0.3670905828475952,-0.3299291133880615,0.9998379945755005,0.50599205493927,0.3746024966239929,-0.14750936627388,0.999713122844696,0.4653051793575287,0.3745063245296478,-0.23821470141410828,0.9995478987693787,0.4995202422142029,0.39645764231681824,-0.27484944462776184,0.9996426701545715,0.4853678345680237,0.39726102352142334,-0.30474942922592163,0.9996517300605774,0.530300498008728,0.4768834114074707,-0.0013720651622861624,0.9997777938842773,0.43163853883743286,0.476130872964859,-0.2272246778011322,0.9992846846580505,0.5315147042274475,0.6025906801223755,0.053296446800231934,0.9397903084754944,0.47141608595848083,0.5901519656181335,-0.29563286900520325,0.9586946964263916,0.5355134606361389,0.7007772922515869,-0.0849105566740036,0.9212051630020142,0.546026885509491,0.6715909838676453,-0.39827167987823486,0.9480865001678467,0.5347623825073242,0.7290622591972351,-0.10666272789239883,0.9116364121437073,0.5610395669937134,0.698485791683197,-0.45593103766441345,0.9284706115722656,0.5363000631332397,0.7269352674484253,-0.15491609275341034,0.9192641973495483,0.5691385269165039,0.6933916211128235,-0.4580758213996887,0.9316710233688354,0.5357241630554199,0.7172468900680542,-0.10650531202554703,0.911117672920227,0.5645807385444641,0.6857290863990784,-0.39957374334335327,0.9184207320213318,0.5087590217590332,0.702674150466919,0.05355966091156006,0.9982982277870178,0.4478340148925781,0.7067736387252808,-0.05373571440577507,0.9977408647537231,0.5252252817153931,0.8856523633003235,-0.0084976926445961,0.7366524338722229,0.45448198914527893,0.8883360028266907,-0.10156811773777008,0.5829232931137085,0.5261536240577698,1.067484974861145,0.1055738553404808,0.38381949067115784,0.47147783637046814,1.0172040462493896,0.08139044046401978,0.28292161226272583,0.5225582122802734,1.0917876958847046,0.10909873247146606,0.19354939460754395,0.4782750606536865,1.0218936204910278,0.09359779953956604,0.15085682272911072,0.5240045189857483,1.1168057918548584,-0.026072483509778976,0.29543474316596985,0.4664507508277893,1.096055507659912,-0.0321388803422451,0.19009879231452942
Attack,0.49422207474708557,0.38168326020240784,-0.3738657832145691,0.9997633695602417,0.49726706743240356,0.36909347772598267,-0.3448769450187683,0.9995372891426086,0.5009680986404419,0.3693040609359741,-0.3452596664428711,0.9994300007820129,0.5056095719337463,0.36957117915153503,-0.3452047109603882,0.999488115310669,0.48512810468673706,0.3683026432991028,-0.364647775888443,0.9997076392173767,0.4799500107765198,0.3686898648738861,-0.36515557765960693,0.9997757077217102,0.4744330942630768,0.36898741126060486,-0.36553865671157837,0.9998151659965515,0.5065789818763733,0.3744722306728363,-0.1868368536233902,0.9994334578514099,0.46464166045188904,0.37605220079421997,-0.27466195821762085,0.9994819164276123,0.49933505058288574,0.3967280387878418,-0.3097032904624939,0.999348521232605,0.4852517247200012,0.3978304862976074,-0.33781033754348755,0.9994968175888062,0.5284554958343506,0.47672930359840393,-0.014510737732052803,0.9996182322502136,0.434597909450531,0.4801539480686188,-0.2680920660495758,0.999325156211853,0.5272737145423889,0.6023036241531372,0.05888349935412407,0.9022170305252075,0.4907909035682678,0.6066675782203674,-0.2982063889503479,0.9616615772247314,0.5328804850578308,0.6957117319107056,-0.0501708984375,0.8588189482688904,0.5641274452209473,0.6925172805786133,-0.3647567629814148,0.9515864253044128,0.5322726964950562,0.7219676375389099,-0.06594134122133255,0.8515163660049438,0.5811289548873901,0.7202283143997192,-0.42251548171043396,0.9319947361946106,0.5334216952323914,0.7189300060272217,-0.11412415653467178,0.8612911105155945,0.5896614789962769,0.7163692712783813,-0.4241982400417328,0.9350275993347168,0.5335453152656555,0.7099974155426025,-0.07081152498722076,0.852821409702301,0.5843164920806885,0.709743320941925,-0.3662567436695099,0.9205430150032043,0.5138684511184692,0.7068172693252563,0.06668685376644135,0.9983853697776794,0.4502658247947693,0.7095593214035034,-0.06681469827890396,0.9979183673858643,0.5273542404174805,0.8950996398925781,0.012033442035317421,0.7497081756591797,0.45568403601646423,0.8939211964607239,-0.1366170346736908,0.605819046497345,0.5271367430686951,1.0704765319824219,0.163865327835083,0.39913827180862427,0.471533864736557,1.021055817604065,0.061472754925489426,0.3079160153865814,0.5207221508026123,1.0938258171081543,0.17753966152668,0.20789220929145813,0.478039026260376,1.027906894683838,0.07548457384109497,0.15842261910438538,0.5338037610054016,1.1203852891921997,0.012120959348976612,0.30741196870803833,0.47370633482933044,1.0962810516357422,-0.05648442357778549,0.20659290254116058
Attack,0.49531564116477966,0.3818740248680115,-0.22467103600502014,0.9997267723083496,0.500827968120575,0.36914026737213135,-0.19365115463733673,0.9994579553604126,0.5047869086265564,0.3700576424598694,-0.193985253572464,0.999331533908844,0.5088744163513184,0.3711114823818207,-0.19395078718662262,0.9994044303894043,0.48766931891441345,0.3674022853374481,-0.21019427478313446,0.9996651411056519,0.48250025510787964,0.36761292815208435,-0.2106260508298874,0.999745786190033,0.4776325821876526,0.36786049604415894,-0.2109290063381195,0.9997954368591309,0.5102310180664062,0.37611210346221924,-0.04393375292420387,0.9993500113487244,0.4681101441383362,0.37537863850593567,-0.1211489886045456,0.9994336366653442,0.5009508728981018,0.3981733024120331,-0.16556964814662933,0.9992611408233643,0.48679184913635254,0.3977292776107788,-0.1897599995136261,0.9994312524795532,0.5366742610931396,0.47607266902923584,0.06997028738260269,0.9995789527893066,0.4363998472690582,0.4813339412212372,-0.16046124696731567,0.9993450045585632,0.5406607985496521,0.5973102450370789,0.10361337661743164,0.8981131315231323,0.4738531708717346,0.6107146143913269,-0.18142840266227722,0.9621597528457642,0.5405910611152649,0.6959846615791321,-0.05266933888196945,0.8476921916007996,0.5359544157981873,0.7103685140609741,-0.28242143988609314,0.950896680355072,0.543254554271698,0.7279247641563416,-0.07801582664251328,0.8393611907958984,0.5490562915802002,0.7380747199058533,-0.34072667360305786,0.9295308589935303,0.5339251756668091,0.7221885919570923,-0.12253072112798691,0.8514483571052551,0.5590842962265015,0.7293427586555481,-0.34621649980545044,0.93293696641922,0.5421041250228882,0.7098302841186523,-0.07271511852741241,0.8415600061416626,0.5572310090065002,0.7199968099594116,-0.2870990037918091,0.9154941439628601,0.5168891549110413,0.7083420157432556,0.055530816316604614,0.9982919096946716,0.45815593004226685,0.710701584815979,-0.055730514228343964,0.9978947639465332,0.5300153493881226,0.8996808528900146,0.028998959809541702,0.7436134815216064,0.4609975218772888,0.8980574011802673,-0.08804764598608017,0.6029341816902161,0.5295302867889404,1.0715242624282837,0.18457037210464478,0.3831286132335663,0.4724780023097992,1.0260361433029175,0.09077967703342438,0.3026459813117981,0.5253631472587585,1.0953096151351929,0.19781094789505005,0.19866640865802765,0.4780488908290863,1.0816655158996582,0.10215438902378082,0.15155063569545746,0.5336763262748718,1.1161143779754639,0.04805397242307663,0.29529717564582825,0.47275885939598083,1.099879503250122,-0.024385623633861542,0.20145009458065033
